date,final_aqi
2023-03-05,231.75
2023-03-06,199.75
2023-03-07,103.9583333
2023-03-09,153.9583333
2023-03-10,134.8333333
2023-03-11,142.4166667
2023-03-12,165.75
2023-03-13,210.6666667
2023-03-14,173.2916667
2023-03-15,136.5
2023-03-16,121.9583333
2023-03-18,92.75
2023-03-19,78.875
2023-03-20,66.54166667
2023-03-21,75.875
2023-03-22,79.79166667
2023-03-23,61.0
2023-03-24,60.375
2023-03-25,60.125
2023-03-26,67.54166667
2023-03-27,74.95833333
2023-03-28,103.2083333
2023-03-29,93.20833333
2023-03-31,69.20833333
2023-04-01,149.79948145531614
2023-04-02,180.06039985870717
2023-04-03,237.57368421052632
2023-04-05,70.79166667
2023-04-06,88.70833333
2023-04-07,126.25
2023-04-08,166.9583333
2023-04-09,135.7916667
2023-04-10,114.5
2023-04-11,96.83333333
2023-04-12,94.66666667
2023-04-14,84.75
2023-04-15,78.125
2023-04-16,72.45833333
2023-04-17,88.20833333
2023-04-19,102.0833333
2023-04-23,99.625
2023-04-24,102.5833333
2023-04-25,109.2916667
2023-04-26,112.4583333
2023-04-27,110.6666667
2023-04-28,109.375
2023-04-29,109.2916667
2023-04-30,109.875
2023-05-01,196.4424344754504
2023-05-02,164.1264005651713
2023-05-03,221.45956989247316
2023-05-04,110.9166667
2023-05-05,107.7916667
2023-05-06,107.125
2023-05-07,106.4166667
2023-05-08,105.3333333
2023-05-09,123.125
2023-05-11,94.79166667
2023-05-12,97.875
2023-05-13,92.0
2023-05-14,90.16666667
2023-05-15,80.04166667
2023-05-16,73.125
2023-05-17,66.04166667
2023-05-18,64.04166667
2023-05-19,74.45833333
2023-05-20,70.66666667
2023-05-21,82.375
2023-05-22,71.83333333
2023-05-23,69.66666667
2023-05-24,68.83333333
2023-05-25,70.54166667
2023-05-26,75.04166667
2023-05-27,70.41666667
2023-05-28,40.70833333
2023-05-29,49.04166667
2023-05-30,83.54166667
2023-05-31,76.5
2023-06-01,192.03578947368425
2023-06-02,154.45727234192867
2023-06-03,182.18195831861533
2023-06-04,57.16666667
2023-06-05,65.5
2023-06-06,66.625
2023-06-07,74.625
2023-06-09,82.70833333
2023-06-10,84.04166667
2023-06-11,81.79166667
2023-06-12,87.08333333
2023-06-15,93.29166667
2023-06-16,99.5
2023-06-17,98.66666667
2023-06-18,103.25
2023-06-19,102.625
2023-06-21,100.125
2023-06-22,97.45833333
2023-06-23,64.91666667
2023-06-24,41.75
2023-06-25,29.375
2023-06-26,38.79166667
2023-06-27,46.375
2023-06-28,55.33333333
2023-06-29,57.54166667
2023-06-30,124.9166667
2023-07-01,171.37945319675026
2023-07-02,114.40804655147794
2023-07-03,60.45833333
2023-07-04,58.16666667
2023-07-05,55.20833333
2023-07-06,39.20833333
2023-07-07,41.95833333
2023-07-08,57.95833333
2023-07-09,55.41666667
2023-07-10,58.58333333
2023-07-11,76.79166667
2023-07-14,36.45833333
2023-07-15,44.45833333
2023-07-16,36.875
2023-07-17,46.83333333
2023-07-18,86.04166667
2023-07-19,105.3333333
2023-07-20,107.1666667
2023-07-22,107.3333333
2023-07-23,107.875
2023-07-24,78.95833333
2023-07-25,39.33333333
2023-07-26,32.91666667
2023-07-27,27.125
2023-07-28,53.29166667
2023-07-29,26.08333333
2023-07-30,42.08333333
2023-07-31,61.125
2023-08-01,150.5482585658778
2023-08-02,164.75229318262097
2023-08-10,103.4583333
2023-08-11,91.75
2023-08-12,87.58333333
2023-08-13,86.91666667
2023-08-14,92.29166667
2023-08-15,96.45833333
2023-08-16,96.58333333
2023-08-17,98.08333333
2023-08-18,97.70833333
2023-08-19,104.2916667
2023-08-20,101.9166667
2023-08-21,102.4166667
2023-08-22,104.25
2023-08-23,104.75
2023-08-24,105.0
2023-08-25,105.7916667
2023-08-26,105.0416667
2023-08-27,104.4583333
2023-08-28,106.3333333
2023-08-29,103.5833333
2023-08-30,111.9166667
2023-08-31,102.0416667
2023-09-01,130.87512963617098
2023-09-02,187.4044879844122
2023-09-03,91.45833333
2023-09-04,93.83333333
2023-09-05,78.58333333
2023-09-06,78.375
2023-09-07,88.29166667
2023-09-08,86.375
2023-09-09,86.08333333
2023-09-10,90.79166667
2023-09-11,92.875
2023-09-12,95.79166667
2023-09-13,97.08333333
2023-09-22,47.91666667
2023-09-23,53.45833333
2023-09-24,39.75
2023-09-25,41.45833333
2023-09-26,54.08333333
2023-09-27,56.0
2023-09-28,71.375
2023-09-29,93.875
2023-09-30,77.41666667
2023-10-01,141.95137972447898
2023-10-02,151.4541632157647
2023-10-03,114.4166667
2023-10-04,113.9583333
2023-10-05,94.5
2023-10-06,93.79166667
2023-10-07,95.70833333
2023-10-08,104.0416667
2023-10-09,324.61538461538464
2023-10-10,303.84615384615387
2023-10-11,285.6521739130435
2023-10-12,322.3076923076923
2023-10-13,334.61538461538464
2023-10-14,340.0
2023-10-15,333.84615384615387
2023-10-16,340.7692307692308
2023-10-17,340.7692307692308
2023-10-18,340.0
2023-10-19,336.15384615384613
2023-10-20,351.53846153846155
2023-10-21,330.0
2023-10-22,330.0
2023-10-23,332.3076923076923
2023-10-24,330.0
2023-10-25,330.0
2023-10-26,331.53846153846155
2023-10-27,310.7692307692308
2023-10-28,335.38461538461536
2023-10-29,330.0
2023-10-30,333.0769230769231
2023-10-31,336.9230769230769
2023-11-01,325.38461538461536
